,id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,CLass_9
75,75,0.0001173276396794672,0.2310223897100239,0.633778079229285,0.1292399789677567,0.0,0.0,0.005583426840267812,6.577209362363885e-05,0.00019302551936348062
76,76,0.1149283726977769,0.0005793510158089142,8.251167902983931e-05,0.0001500548350359445,0.0,0.009863440442206951,0.0008468118489345543,0.001195398761127603,0.8723540587200794
77,77,0.00011937372143500491,0.0004946340330869098,8.067771598989593e-05,0.001290635496985454,0.997586867205518,0.0,0.00019010403234700547,0.0,0.00023770779463770696
78,78,0.00011929518865453144,0.00017149832205651437,8.08473346148838e-05,0.0006277545143067233,0.9983993671026261,0.0,0.00040968564148944963,0.0,0.0001915518962517243
79,79,0.0032577190751160445,0.33020569438649094,0.5150214723214127,0.0084110204397006,0.002053827901873965,0.02394463695249427,0.014547315996110699,0.09417173746926268,0.008386575457538304
80,80,0.058367970793817704,0.0009191787993886011,8.160181562368848e-05,0.00015107109841109393,0.0,0.05126759545827155,0.0027372038192243534,0.009377793908682338,0.8770975843065806
81,81,0.0009433177304649827,0.9517610129272587,0.034270974186368146,0.0066674897646215895,0.0,0.0,0.0030341593002376124,0.0007980570562659458,0.0025249890347831586
82,82,0.00011808515766623043,0.7432704762616819,0.20661069500367127,0.04544706255474309,0.0,0.0,0.004303722443052907,6.619674670694553e-05,0.00018376183247775657
83,83,0.00012137267561993112,0.6732559151734437,0.3116762198738912,0.013796632111933944,0.0,0.0,0.0008809272826686183,6.803967936314586e-05,0.00020089320307936556
84,84,0.009349023437174283,0.00017208783406886329,0.0,0.0,0.0,0.0,0.00041209096467315835,0.9871131689258994,0.002953628838184178
85,85,0.006368515958421775,0.0001715319248566494,0.0,0.003876685190063582,0.0002476623342201678,0.9788973453872472,0.001907180385202157,0.00371122793334868,0.004819850886639839
86,86,0.00020241472109499797,0.0001710545928158171,0.0,0.0,0.0,0.0,0.0006291723896999036,0.9989973582963892,0.0
87,87,0.0001987557295040665,0.6212071854255473,0.32348995268291486,0.001269750755281981,0.00023887122121645128,0.032998844780114236,0.014300191650044059,0.0032960353864979783,0.0030004123688791777
88,88,0.0010122256020583277,0.8354548925156795,0.10343018823972154,0.04588999741198091,0.0,0.0,0.013486457973246381,6.691313867399487e-05,0.0006593251186394346
89,89,0.0005924238328330879,0.8050900998073751,0.16419042720597435,0.017473921991764226,0.00024066336951504696,0.0050361677382739665,0.004825616402494091,0.0011464194377703142,0.0014042602139998726
90,90,0.02923615904471182,0.0002509750088661022,0.0,0.00015202624122946063,0.0,0.0004185737446248386,0.0007623663157979577,0.0018257587510947578,0.9673541408936751
91,91,0.00020558771291742642,0.0005849677458327904,0.0009829797464596661,0.0008199200438598406,0.0,0.05421162443450262,0.9405858851128349,0.0008392190921219269,0.0017698161114707356
92,92,0.004220813063893092,0.1406594586717278,0.09046404591557394,0.6684979767735705,0.0,0.015151787275766599,0.08004287147685628,0.00019157627653630356,0.0007714705460755506
93,93,0.0,0.0,0.0,0.0,0.0,0.9999012345679011,9.876543209876543e-05,0.0,0.0
94,94,0.0006155293846555696,0.0002492516062487751,0.0,0.0,0.0,0.012803094670562164,0.0019785986378295607,0.9833906971252778,0.0009628285754262004
95,95,0.0,0.996052224434136,0.0015342715590312835,0.00128271351793733,0.00024595675271784956,0.0,0.0006280144830683018,6.642753475666335e-05,0.00019039171835253215
96,96,0.0017577366652098683,0.0005661434297119167,0.0009460023716114555,0.0012659239358394664,0.0002434359187842107,0.13670512208993174,0.8549275828007903,0.0018793935681122049,0.0017086592200088663
97,97,0.0357013096392988,0.02280184311187852,0.03419964121169063,0.011632754951664085,0.0002851675782247906,0.4510637912778703,0.3853210305590307,0.04622463645301975,0.012769825217322351
98,98,0.049277398733760656,0.000496589563180753,7.841994480085586e-05,0.008605278628591936,0.0,0.9194315591034018,0.0012183250692103904,0.004574802140522585,0.016317626816530997
99,99,0.00011917705188838796,0.0,0.0,0.00015140428398390793,0.0,0.9976760090635604,0.0006314982193910136,0.0014219113811763367,0.0
100,100,0.026089759004789454,0.02092154750496369,0.010819652025055929,0.0008280344475722298,0.0,0.04327678329815468,0.8931257556957285,0.003429474130454432,0.0015089938932811655
101,101,0.002815794575325341,0.15608028445410557,0.48980291570114415,0.03870590907286128,0.0,0.03225127069916478,0.24292709475006072,0.03366434118178352,0.0037523895655545945
102,102,0.0029161827066916395,0.00325197584800838,0.002033068097700851,0.0008413695611605205,0.0,0.005458437891595932,0.0012138609091655354,0.9648731571917107,0.019411947793966284
103,103,0.0022515302477606907,0.0005764869316615661,0.00049989995365747,0.0,0.0,0.008614043534404535,0.0011909718977864813,0.9827696551337791,0.004097412300950047
104,104,0.008656342731949632,0.38422246458870335,0.42844322424225195,0.09345391559567338,0.00025004897016193305,0.00016539090145126746,0.08208380884206196,0.0009327541596366667,0.0017920499681098624
105,105,0.0,0.0,0.0,0.0,0.0,0.9999012345679011,9.876543209876543e-05,0.0,0.0
106,106,0.0,0.9656837440098119,0.029275186989133936,0.004324069384365528,0.0,0.0,0.0005294299544437402,0.0,0.00018756966224497048
107,107,0.000124866348505737,0.767617742819768,0.22385951816074315,0.0009014340768230536,0.0,0.002782273833472027,0.0019113854476900413,0.0026266418938578665,0.00017613741914006666
108,108,0.12461551836819867,0.01660597429494866,0.00416191373883722,0.006702665433665247,0.0007038140869439934,0.20300832882366107,0.5180878962164598,0.10380033239155029,0.022313556645735155
109,109,0.015017204618783303,0.0002606262097879102,8.430392303366126e-05,0.00556011714896559,0.0,0.911260779596402,0.05587812538262845,0.007710204455090787,0.004228638665308322
110,110,0.00021409698051957495,0.4601316643793545,0.5039486825133805,0.0021756412223882236,0.00025951449243222946,0.017063354346925033,0.0019152700897112319,0.014088181578717517,0.000203594396571138
111,111,0.0006089724444370039,0.016366490479798733,0.0016151924781723857,0.06704654308894172,0.0,0.7171841819512478,0.19260765625008736,0.0037893456653816226,0.0007816176419333312
112,112,0.027691144699063506,0.012234061648655809,0.00836052029936235,0.000477637104857123,0.0,0.04632998823539575,0.7544125876766756,0.14667569542079625,0.0038183649151935853
113,113,0.0010292444334321555,0.10171087073990526,0.06551977183027206,0.0014052366268661439,0.0,0.08321993684806042,0.7415520469335313,0.00374978481306238,0.0018131077748702138
114,114,0.9598248077654511,0.0005475483892044257,7.746201836180264e-05,0.00014624343491273032,0.0,0.0013323260243279786,0.0033075292451755505,0.022622253694417626,0.01214182942814876
115,115,0.0,0.9271947789306424,0.06569284195540208,0.006524881431465133,0.0,0.0,0.0004002505704335689,0.0,0.0001872471120568104
116,116,0.0009360938894385926,0.0,0.0,0.0005286582064217902,0.0,0.9965564818551137,0.00019043153332870015,0.0017883345156971273,0.0
117,117,0.0027368759971756374,0.0,0.0,0.0020816352027519967,0.0,0.9862707456998008,0.0004090318243847545,0.0032303122291970493,0.005271399046689861
118,118,0.18538184863547671,0.14774154185396504,0.024966901850878038,0.012264622817475618,0.001480831861140967,0.10028090929314677,0.02101332584055529,0.02279867597740957,0.4840713418699519
119,119,0.0,0.0,0.0,0.0,0.0,0.9999012345679011,9.876543209876543e-05,0.0,0.0
120,120,0.030290714480915346,0.17991863719740983,0.5971400738630231,0.005478385218681381,0.0006827336072040896,0.003343514946137475,0.0081661113245442,0.005679763866608595,0.16930006549547605
121,121,0.001870102518176011,0.5246686748156798,0.40518739915189067,0.05867143992332229,0.0002644758518454273,0.0,0.008728481421590023,0.00020961586764052962,0.00039981044985537545
122,122,0.17498948754646496,0.012603951625769974,0.000496531436829366,0.0055831052905147074,0.0012670056614191953,0.46362861061741695,0.007652536775403489,0.0559692920953199,0.27780947895086144
123,123,0.0,0.9983119324932388,0.0004972718747186064,0.0008107963999107881,0.0,0.0,0.00018935646843474768,0.0,0.00019064276369710827
124,124,0.00011451795591488763,0.37032555746024004,0.5959712923376035,0.0012862818260624869,0.0013974712702054656,0.005367201657062744,0.003932082342877939,0.021403086305946676,0.00020250884408622505
125,125,0.0019454073545967978,0.003644133020996792,0.00393215512349005,0.0017811097867011353,0.00024194567348201435,0.20501271524839218,0.7757610040450912,0.003598647090954668,0.004082882656295128
126,126,0.003362978428823426,0.0005775371991835332,0.0009213008735600854,0.00015861660575911796,0.0,0.06599396946165538,0.0012511360142171202,0.9235731788780527,0.0041612825387485515
127,127,0.0,0.0,0.0,0.0,0.0,0.9997435869779215,0.00018966625929629292,6.674676278200507e-05,0.0
128,128,0.00012120650485023129,0.9570535185324696,0.03640586763017592,0.00416083398890981,0.0,0.0,0.0019120426853839222,0.0,0.0003465306582104987
129,129,0.00011837741102656491,0.9956137239147771,0.001533182748963435,0.0013866647131199313,0.00024570884201954407,0.0,0.0008455900722369435,6.636057950397662e-05,0.00019039171835253215
130,130,0.00012144286032060867,0.9151637283074509,0.07133335967200574,0.010366791204381493,0.0,0.0,0.0019167793932598149,6.807902384085393e-05,0.0010298195387407217
131,131,0.0022124199671346113,0.00024989501950845717,0.0004982036758698656,0.0,0.0,0.017947743017149798,0.0011892323180640353,0.9749021579021379,0.0030003481001353856
132,132,0.0006078408693081412,0.46601949254098657,0.3255194766943692,0.2065103979960492,0.00026038477287211945,0.0,0.0008317446079565532,7.032422716163693e-05,0.00018033829129668742
133,133,0.00020220473587721443,0.0002494424575705388,8.171143362416734e-05,0.0001508808399463375,0.0002463903251642252,0.003744773723499727,0.0023549841596768022,0.9927787483503794,0.0001908639742615018
134,134,0.00011613458763889045,0.8247542893517422,0.15016092023895142,0.008712029663001336,0.014600772356896394,0.0,0.0011499960826263584,0.0003241318853565673,0.00018172583378683402
135,135,0.00011996825073508577,0.9368851026273005,0.02683107861371507,0.03529454122428168,0.0002490108519150946,0.0,9.718880282315457e-05,0.00033515680879079185,0.00018795282043866462
136,136,0.03147037330105469,0.00017756002050544047,8.045588438141019e-05,0.00015125649565371211,0.0,0.02344313923360879,0.0011886781976458633,0.0008165076993955895,0.9426720291677544
137,137,0.00012232347686392262,0.4536178031899205,0.5066839459735695,0.0013404918782779624,0.0002538994525340151,0.011453671358397621,0.016718265653578823,0.00960602974444214,0.00020356927241552396
138,138,0.0,0.0,0.0,0.0,0.0,0.9999012345679011,9.876543209876543e-05,0.0,0.0
139,139,0.013450726043915132,0.0009120574500893543,0.0004931560313729682,0.015198799513355158,0.0,0.8974716957363734,0.03429818541804195,0.025725721072455954,0.012449658734396097
140,140,0.006435856007868077,0.24768816193710705,0.3639945421692141,0.2527603482314597,0.00027379380540519716,0.016862631962917412,0.08886652250749122,0.014544624502638909,0.008573518875898325
141,141,0.0,0.9855185292804397,0.00895628060910147,0.005147146922036716,0.0,0.0,0.00018819013695739063,0.0,0.00018985305146486422
142,142,0.0001112249364617173,0.08383458444258424,0.22023358662014156,0.6902077135580592,0.0,0.004293874827385592,0.0010818731782359424,6.235101084645438e-05,0.00017479142628529462
143,143,0.009361293832900491,0.23883969161612492,0.10238512972232879,0.00910752329790152,0.0009682853450051297,0.06375442045062868,0.5489667401566961,0.02092112347181035,0.0056957921066041655
144,144,0.3521613484052321,0.0015364290000980897,0.0004914237198730361,0.0004803380254434305,0.0013644636364072264,0.3468205428273343,0.008839588609602897,0.27799150913731385,0.010314356638695036
145,145,0.00011839308443659811,0.739716853717734,0.20954675817486568,0.04850598892874716,0.0,0.0,0.0018644945366084048,6.63693657796992e-05,0.00018114219182844323
146,146,0.00020344190506712333,0.4720920991976221,0.453783063180536,0.06680838550131864,0.0,0.0,0.00651471824477962,0.00021402473865860948,0.000384267232017857
147,147,0.00011943521070183944,0.00032182805795997446,8.03793157797184e-05,0.0006283136037652327,0.9985594420612656,0.0,9.904985427598547e-05,0.0,0.0001915518962517243
148,148,0.003264175080962063,0.0001724471634622707,0.0,0.0,0.0,0.003595322559526193,0.0008508187074099197,0.9919268172047128,0.00019041928392670284
149,149,0.0008637778005830876,0.29198448034205965,0.03432603670909975,0.6702476734551261,0.0,0.0,0.0017592415236850334,6.187566818892524e-05,0.0007569145012575173
150,150,0.00012242697828105794,0.9112501800217027,0.07738220554736379,0.00856813874824348,0.0,0.0,0.0024157062896472056,6.863070542933731e-05,0.00019271170933242456
151,151,0.0006240133090297165,0.5501205048501855,0.4029354781757495,0.022477369344305765,0.0002691446790516479,0.0019034865231199783,0.01289036447116123,0.007939997147983859,0.0008396414994128105
152,152,0.00020157993643945605,0.0002491731058050912,0.0009556348194710852,0.0001499834601205855,0.0,0.003730653606220841,0.00040636808686557734,0.01678278695747515,0.9775238200276023
153,153,0.049571828169316316,0.0009167060930764364,8.108649081350646e-05,0.00015349283882856103,0.0,0.022382161398671007,0.0012004452467297944,0.004607564381574794,0.9210867153809895
154,154,0.0599876465223258,0.0005704330390436143,8.081022167759313e-05,0.0004880833818333052,0.0,0.026334343578592875,0.016867125696412587,0.8894300102620657,0.006241547298048653
155,155,0.0002028825893780807,0.0,0.0,0.0006264605998715266,0.0,0.9967325424114701,9.158582105318212e-05,6.664173787197145e-05,0.0022798868403551002
156,156,0.0001233808554260134,0.9094744049746808,0.07525107974287139,0.013670011938340026,0.0,0.0,0.001221532162937476,6.916543447574835e-05,0.0001904248912686184
157,157,0.001810848952328136,0.21930559414251846,0.657207080568669,0.0878334083651679,0.0,0.0,0.032698476023678966,0.00032835368460763185,0.0008162382630299739
158,158,0.03445524806222829,0.0016323574014417818,0.003160100835795434,0.00044872631171630683,0.0,0.017508749700023984,0.0004174727130096675,0.013004255205025317,0.9293730897707593
159,159,0.057192456534209214,0.0005654688889520981,7.819825156506926e-05,0.00041730977560029773,0.0,0.08092706089985853,0.0004034693814136557,0.01679573582872668,0.8436203004396745
160,160,0.00020250516050557485,0.00017085059932502608,0.0,0.0,0.0,0.0004163879204405016,9.888506200227338e-05,0.9982880260263282,0.0008233452313985255
161,161,0.0,0.0009034015324160624,0.0004985889099838176,0.001289886251693642,0.9970177712788478,0.0,9.896473753743589e-05,0.0,0.00019138728952119337
162,162,0.02565121696234822,0.0004917335207658112,0.0004973423705836408,0.0001517072670859319,0.0,0.014162435830581868,0.00040852469105552656,0.001235581352306051,0.9574014580052729
163,163,0.0028108997095951517,0.9789208845760027,0.006550510796088868,0.004349519962461979,0.0009078013311723852,0.0,0.0011780850063197467,0.0012195310962475811,0.004062767522111554
164,164,0.0071735005634628755,0.00016910930003409758,0.0,0.009312038298077493,0.0,0.9754480647025986,0.0018903357355822355,0.0019441617478484152,0.004062789652396385
165,165,0.0,0.9816987656642207,0.014069496333759562,0.004133276521487876,0.0,0.0,9.846148053204031e-05,0.0,0.0
166,166,0.0,0.0,0.0,0.0,0.0,0.9997429499716022,0.00019030326561580527,6.674676278200507e-05,0.0
167,167,0.0010624314484246795,0.2546563286031118,0.705260002244498,0.006709212858984984,0.0,0.007760493537044815,0.016731110376209092,0.007624684438238873,0.00019573649348752508
168,168,0.601306273874823,0.004946273296836434,0.0015279305115778413,0.0008635358206183427,0.0,0.016837976252410198,0.036056271186124846,0.32553997578161836,0.012921763275990943
169,169,0.0,0.9346887891259422,0.04708547060787663,0.016857642663883565,0.0,0.0,0.0011782351063255089,0.0,0.00018986249597199777
170,170,0.005903421341810905,0.7773981216682331,0.17848743944692322,0.0007986590638490242,0.0,0.0023140110180306455,0.023567807242601796,0.002515478394132816,0.009015061824418585
171,171,0.00011846932139189307,0.9879385373762709,0.008707770571643124,0.001829812970100625,0.0,0.0,0.0011700093078522806,0.0,0.00023540045274118325
172,172,0.001111723308260688,0.37653370224255167,0.5641357148459376,0.04623048160414885,0.0002389932658731378,0.0,0.010137788811281375,0.00019827212533137236,0.0014133237966153058
173,173,0.0021772879719087583,0.00016994097756234034,0.0,0.005316540190398142,0.0,0.9809566131747011,0.0017921078930598817,0.006616328393284757,0.0029711813990851584
174,174,0.0,0.0,8.04350602078147e-05,0.00015233629595189495,0.0,0.9980605770332631,0.0006348040849675518,0.001071847525609605,0.0
