,id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,CLass_9
26,26,0.006400904152542353,0.004293845035135746,0.009624890051782131,0.0011721020564436913,0.00041266140760853887,0.05323285609483719,0.9177524447441101,0.0036524508614093065,0.003457859857007861
27,27,0.002400135388597846,0.6097234487533569,0.2723797559738159,0.10675519704818726,0.0006544908392243087,0.0010340800508856773,0.003627709811553359,0.0008615287952125072,0.002563687041401863
28,28,0.00035795109579339623,0.0007577163632959127,0.00040090535185299814,0.0030612642876803875,0.9942248463630676,0.0002818320062942803,0.00028868363006040454,0.0002238476008642465,0.00040301523404195905
29,29,0.0024065335746854544,0.6023378968238831,0.32619959115982056,0.003942054230719805,0.009917763993144035,0.008813763968646526,0.033482927829027176,0.011782340705394745,0.0011171309743076563
30,30,0.00015631427231710404,0.00020547554595395923,0.0001876492315204814,0.0002039953542407602,7.319381984416395e-05,0.9982718229293823,0.0002735907619353384,0.00035000333446078,0.0002778952184598893
31,31,0.09118207544088364,0.09978941082954407,0.03065471351146698,0.01807194948196411,0.0018907029880210757,0.1237088069319725,0.5777575969696045,0.023691628128290176,0.03325312212109566
32,32,0.002105680527165532,0.5168415307998657,0.41406047344207764,0.052806854248046875,0.000790126679930836,0.0010742048034444451,0.009257929399609566,0.0010477164760231972,0.002015484031289816
33,33,0.09081215411424637,0.0009726652060635388,0.0010750857181847095,0.0005913708009757102,0.0003171171701978892,0.005258897785097361,0.009654705412685871,0.005269116256386042,0.8860488533973694
34,34,0.0004060030623804778,0.00022182219254318625,0.0001424242800567299,0.0003167626273352653,7.356376590905711e-05,0.9972028732299805,0.00046331092016771436,0.00045226397924125195,0.0007209899486042559
35,35,0.0007877680473029613,0.0030322037637233734,0.0015009072376415133,0.001584270503371954,0.9897027611732483,0.0004197202215436846,0.0018322733230888844,0.0005638242000713944,0.0005762280197814107
36,36,0.200455442070961,0.1258130520582199,0.023850351572036743,0.0636320635676384,0.02295035496354103,0.0842411071062088,0.3290072977542877,0.08192534744739532,0.06812500953674316
37,37,0.00202430528588593,0.7591200470924377,0.19191858172416687,0.016476409509778023,0.0007397373556159437,0.0021246974356472492,0.025613998994231224,0.000885123445186764,0.0010971317533403635
38,38,0.0003323341370560229,0.9559943675994873,0.02262825518846512,0.01898842491209507,0.00020841066725552082,0.0003697448701132089,0.0007376506109721959,0.00048223708290606737,0.000258528656559065
39,39,0.609070897102356,0.0030426052398979664,0.0017216593259945512,0.002102264668792486,0.0009501443128101528,0.06473392993211746,0.03339330479502678,0.2771782875061035,0.007806909736245871
40,40,0.038409631699323654,0.003591185435652733,0.0015436410903930664,0.0014961567940190434,0.000452500709798187,0.059324000030756,0.8829999566078186,0.006212422624230385,0.005970540922135115
41,41,0.0016896410379558802,0.7584956884384155,0.188355952501297,0.04107630252838135,0.0004598052182700485,0.0011878169607371092,0.007193198427557945,0.0008711347472853959,0.0006705133710056543
42,42,0.000436164322309196,0.9417359232902527,0.050269532948732376,0.001977469539269805,0.0004494711465667933,0.0006449485081247985,0.0033222937490791082,0.0007480784552171826,0.0004160926619078964
43,43,0.0008303570211865008,0.5060262084007263,0.4363347887992859,0.053000494837760925,0.0005113119841553271,0.0008184484322555363,0.0010689529590308666,0.0007292390218935907,0.0006802339339628816
44,44,0.0017088028835132718,0.00037633246392942965,0.0002526995958760381,0.0006794597720727324,0.00013532252341974527,0.9830186367034912,0.0025915815494954586,0.0006948625668883324,0.010542272590100765
45,45,0.0037622719537466764,0.04794050008058548,0.01383834145963192,0.002924069995060563,0.00045376253547146916,0.07313783466815948,0.8489560484886169,0.005560365039855242,0.0034267804585397243
46,46,0.002756111789494753,0.3996705114841461,0.48847895860671997,0.0752013549208641,0.0007442485075443983,0.0015045269392430782,0.029280532151460648,0.0009244037792086601,0.001439315965399146
47,47,0.00011732842540368438,0.0007389821694232523,0.0003741662949323654,0.000488404359202832,0.9976346492767334,0.00015861082647461444,0.0001375700085191056,0.00020405110262800008,0.00014619999274145812
48,48,0.0027157426811754704,0.0011260793544352055,0.0006444034515880048,0.0006872460362501442,0.0003161360218655318,0.08262795954942703,0.0009802973363548517,0.008456012234091759,0.9024461507797241
49,49,0.005929060745984316,0.0006531711551360786,0.0005875203059986234,0.0004013175202999264,0.00020506558939814568,0.007073488552123308,0.0018036611145362258,0.9806509613990784,0.002695751143619418
50,50,0.0005469289026223123,0.8888601660728455,0.08789762109518051,0.014765068888664246,0.0003092298866249621,0.0005590711371041834,0.005767291411757469,0.0007755245314911008,0.0005190643714740872
51,51,0.0010293638333678246,0.0637613907456398,0.16882871091365814,0.2159896045923233,0.00045305813546292484,0.016711236909031868,0.5168758034706116,0.0010784894693642855,0.015272378921508789
52,52,0.002112030517309904,0.29835590720176697,0.5025665760040283,0.004160590469837189,0.0004542047099675983,0.008896790444850922,0.16358014941215515,0.019328108057379723,0.0005456474027596414
53,53,0.29327237606048584,0.0012759121600538492,0.0008901532855816185,0.0005758538609370589,0.00031703285640105605,0.02287655510008335,0.0007108235731720924,0.0018299646908417344,0.678251326084137
54,54,0.005120228510349989,0.39609768986701965,0.574415385723114,0.010110761970281601,0.001127685303799808,0.002066614804789424,0.003939467016607523,0.001898664515465498,0.005223499145358801
55,55,0.00011945448932237923,0.00013084197416901588,0.00013299525016918778,0.00013956683687865734,5.007672734791413e-05,0.9987976551055908,0.00019501031783875078,0.00024286698317155242,0.00019150365551467985
56,56,0.006946909241378307,0.5274147987365723,0.3153034746646881,0.10412731021642685,0.003620418719947338,0.00744989700615406,0.023105936124920845,0.0040731714107096195,0.007958137430250645
57,57,0.0006028870702721179,0.9285735487937927,0.05840618908405304,0.00895628146827221,0.0002794958127196878,0.0005190405645407736,0.0016427852679044008,0.0005974952364340425,0.00042233895510435104
58,58,0.004549784120172262,0.0006393070798367262,0.00022093398729339242,0.00025578198255971074,0.00013032284914515913,0.0015047327615320683,0.0006977898301556706,0.9915839433670044,0.0004174341738689691
59,59,0.0007498305640183389,0.0016681887209415436,0.0012031369842588902,0.0009212261065840721,0.0003433590172789991,0.6794202327728271,0.31373152136802673,0.001089581404812634,0.0008729075198061764
60,60,0.656334638595581,0.0010827481746673584,0.0009378763497807086,0.0008434268529526889,0.0003765245492104441,0.2649822533130646,0.013496937230229378,0.03568534180521965,0.02626027911901474
61,61,0.0014423583634197712,0.4357519745826721,0.5120038986206055,0.04408520460128784,0.0006843714509159327,0.0013286139583215117,0.0015701757511124015,0.002238405169919133,0.0008950000628829002
62,62,0.00045903437421657145,0.0010163795668631792,0.0007030932465568185,0.0004038343031425029,0.00019033967691939324,0.005288128741085529,0.0007098911446519196,0.9903911352157593,0.0008381570223718882
63,63,0.05428463593125343,0.0006611481658183038,0.0004882459179498255,0.016592351719737053,0.0002573201491031796,0.9144878387451172,0.002442014403641224,0.005400075111538172,0.0053863138891756535
64,64,0.0005907792947255075,0.9100022315979004,0.07293850183486938,0.01330288965255022,0.0003196061006747186,0.00054643937619403,0.0009687957353889942,0.0004493704764172435,0.0008814035099931061
65,65,0.0010483668884262443,0.7610999345779419,0.19104760885238647,0.037000153213739395,0.0005986916366964579,0.0007603554986417294,0.006797574460506439,0.0006585419760085642,0.000988773419521749
66,66,0.0004155233909841627,0.0010584932751953602,0.0009220072533935308,0.0012954288395121694,0.99405437707901,0.0003909063234459609,0.0007866763044148684,0.0002841920650098473,0.0007924546953290701
67,67,0.005045581143349409,0.9211292266845703,0.002974078059196472,0.0012522153556346893,0.0004352355026639998,0.02402370795607567,0.004252806771546602,0.03583621606230736,0.0050508673302829266
68,68,0.00014120686682872474,0.000509796547703445,0.00024349660088773817,0.0021768128499388695,0.9961538910865784,0.00023675928241573274,0.00015893766249064356,0.0001941389054991305,0.00018491748778615147
69,69,0.000695902097504586,0.7519248723983765,0.23141232132911682,0.012062891386449337,0.0006149601540528238,0.001067935023456812,0.0007501156651414931,0.0009713653125800192,0.0004996313946321607
70,70,0.0007793364347890019,0.0006011841469444335,0.00037388995406217873,0.0011449884623289108,0.00020267290528863668,0.9915525317192078,0.0021080507431179285,0.0014983700821176171,0.0017389870481565595
71,71,0.0016956616891548038,0.00290689361281693,0.0029055920895189047,0.0010756122646853328,0.0003914124972652644,0.05119798332452774,0.9360401034355164,0.0011645712656900287,0.0026221228763461113
72,72,0.002837749430909753,0.3184787333011627,0.5156322717666626,0.13515529036521912,0.0006830908823758364,0.0018775984644889832,0.02272207848727703,0.0010793169494718313,0.0015338913071900606
73,73,0.00127408595290035,0.446011483669281,0.5164600014686584,0.029639622196555138,0.0005727580282837152,0.0008907073643058538,0.003033221932128072,0.0013341022422537208,0.000784012081567198
74,74,0.05117305368185043,0.0007772524259053171,0.0004883011570200324,0.006264362018555403,0.0002648889203555882,0.9198651313781738,0.0018595692235976458,0.001956439344212413,0.017350953072309494
75,75,0.0006477947463281453,0.21653759479522705,0.6487013697624207,0.12290754169225693,0.0004935532342642546,0.0008255220600403845,0.008584132418036461,0.0007095735054463148,0.0005929177859798074
76,76,0.11325212568044662,0.0013606218853965402,0.0008855817141011357,0.0005559071432799101,0.0003197765036020428,0.008995465002954006,0.00231301411986351,0.0025054907891899347,0.86981201171875
77,77,0.00046730542089790106,0.0010334850521758199,0.0004325191839598119,0.00147208699490875,0.9943295121192932,0.0003781822160817683,0.0005504817236214876,0.0003404806775506586,0.0009960163151845336
78,78,0.0004906505346298218,0.0008764280937612057,0.0005721761262975633,0.0014621901791542768,0.9949907660484314,0.0003464114561211318,0.00047198880929499865,0.00032836743048392236,0.00046096177538856864
79,79,0.005451724398881197,0.3011302053928375,0.526622474193573,0.010657483711838722,0.0027457289397716522,0.024014633148908615,0.015348492190241814,0.10707597434520721,0.0069532860070466995
80,80,0.07235858589410782,0.002066993387416005,0.001225496525876224,0.0009202868095599115,0.0005749579868279397,0.06108242645859718,0.004083121195435524,0.01220436580479145,0.8454838395118713
81,81,0.0012086457572877407,0.9444383382797241,0.03434509411454201,0.011966255493462086,0.00025880406610667706,0.0006934019620530307,0.0037916942965239286,0.0010251057101413608,0.002272621262818575
82,82,0.0008912925259210169,0.756946861743927,0.18925565481185913,0.04281920567154884,0.000519883818924427,0.0011814403114840388,0.006828702054917812,0.0007870345143601298,0.000769905629567802
83,83,0.000615720811765641,0.7590647339820862,0.22452311217784882,0.01209552213549614,0.0005840177764184773,0.0005931570194661617,0.0010786313796415925,0.000988498912192881,0.00045660953037440777
84,84,0.005730399861931801,0.0006605743546970189,0.0003287562867626548,0.00029272554093040526,0.00013724193559028208,0.0015489006182178855,0.00082921062130481,0.9885789155960083,0.0018933489918708801
85,85,0.008846409618854523,0.0007866111700423062,0.0005404253024607897,0.015656981617212296,0.0009062213357537985,0.9543705582618713,0.007894639857113361,0.00458653224632144,0.006411610171198845
86,86,0.0007540702354162931,0.0010138709330931306,0.00036609426024369895,0.00022397030261345208,0.00011125559831270948,0.0016268815379589796,0.0014965146547183394,0.9941523671150208,0.0002549265918787569
87,87,0.001326527912169695,0.6428336501121521,0.2942604720592499,0.0016771572409197688,0.0006283817929215729,0.03350707143545151,0.019774852320551872,0.0029427488334476948,0.0030491366051137447
88,88,0.0015994503628462553,0.8274729251861572,0.10795637220144272,0.05080270767211914,0.000513803563080728,0.0011352059664204717,0.008787071332335472,0.0008282391354441643,0.0009042024030350149
89,89,0.0014984491281211376,0.8302398920059204,0.1375632882118225,0.017064636573195457,0.0006586401141248643,0.005827942863106728,0.003565035993233323,0.0019423853373154998,0.0016396928112953901
90,90,0.019776318222284317,0.0008157225674949586,0.00045384763507172465,0.0003935887070838362,0.00025799416471272707,0.002511426107957959,0.0007796107674948871,0.004025441128760576,0.9709860682487488
91,91,0.0009923686739057302,0.0031561360228806734,0.0022080668713897467,0.0013586701825261116,0.0004633948556147516,0.06273319572210312,0.9258123636245728,0.0018196298042312264,0.0014562204014509916
92,92,0.0030830714385956526,0.1241530179977417,0.08379222452640533,0.6950287818908691,0.0004608684394042939,0.02288171276450157,0.06837161630392075,0.001162769622169435,0.0010659799445420504
93,93,0.00010692931391531602,0.00015160400653257966,0.00012564171629492193,0.00013954633323010057,5.006937135476619e-05,0.9986509680747986,0.00033428019378334284,0.0002509078476577997,0.0001900985516840592
94,94,0.0017612295923754573,0.0013279151171445847,0.00041012148722074926,0.000404855702072382,0.00019816402345895767,0.013195901177823544,0.0023776497691869736,0.9794220924377441,0.0009020388824865222
95,95,0.0005895111244171858,0.9883772730827332,0.004398677498102188,0.0020708583761006594,0.0006682355306111276,0.0010918548796325922,0.0006890262593515217,0.0010244392324239016,0.0010901583591476083
96,96,0.0026013304013758898,0.003232937306165695,0.0014022100949659944,0.0015263394452631474,0.0004488664271775633,0.1117924228310585,0.8754625916481018,0.0013645467115566134,0.002168722450733185
97,97,0.02760777622461319,0.026049600914120674,0.026357682421803474,0.0087576974183321,0.0013054066803306341,0.3912174105644226,0.46653038263320923,0.042771730571985245,0.009402278810739517
98,98,0.07960577309131622,0.001235087402164936,0.0008772726869210601,0.010536477901041508,0.00030943096498958766,0.8864349722862244,0.002441617427393794,0.007050815504044294,0.011508531868457794
99,99,0.0006248663412407041,0.00032572634518146515,0.00019866375077981502,0.0002906556474044919,0.00010792985267471522,0.9962061643600464,0.0006879029097035527,0.0012764888815581799,0.000281597109278664
100,100,0.02133413963019848,0.01838657446205616,0.011275237426161766,0.0016038240864872932,0.0004293924430385232,0.038104236125946045,0.9028581976890564,0.0028348902706056833,0.003173509845510125
101,101,0.002366789849475026,0.11537789553403854,0.5075022578239441,0.03961407020688057,0.0005440125823952258,0.026189545169472694,0.28568166494369507,0.019502248615026474,0.0032215008977800608
102,102,0.0037178099155426025,0.003933437168598175,0.0026125824078917503,0.0011645294725894928,0.00026204698951914907,0.005038178060203791,0.0009944812627509236,0.957402229309082,0.024874679744243622
103,103,0.006682631094008684,0.0016024935757741332,0.00044673934462480247,0.0006163791986182332,0.00023320692707784474,0.006833596620708704,0.003038466442376375,0.975007176399231,0.00553930876776576
104,104,0.0107108224183321,0.3795742392539978,0.43222111463546753,0.10003146529197693,0.0008122762083075941,0.002213457366451621,0.07017325609922409,0.0018592887790873647,0.0024040283169597387
105,105,0.0001662392314756289,0.0001593986089574173,0.00013269706687424332,0.00013182032853364944,4.953134703100659e-05,0.9987571239471436,0.00019340298604220152,0.0002549442579038441,0.00015478834393434227
106,106,0.0002648680820129812,0.9762928485870361,0.016230955719947815,0.0054639833979308605,0.0002521014539524913,0.00028724520234391093,0.0004054892051499337,0.0005864956183359027,0.00021598429884761572
107,107,0.00066240323940292,0.7985047101974487,0.18825934827327728,0.0012270716251805425,0.0005590301589109004,0.005229372531175613,0.0025580294895917177,0.002485627308487892,0.000514453393407166
108,108,0.13967815041542053,0.023031996563076973,0.004957546014338732,0.007655398454517126,0.0019170389277860522,0.14384952187538147,0.5692347288131714,0.09290872514247894,0.016766907647252083
109,109,0.013432416133582592,0.0009095759596675634,0.00082256062887609,0.006905871443450451,0.00025527685647830367,0.9068412184715271,0.05658053979277611,0.008818969130516052,0.00543352821841836
110,110,0.0012526686768978834,0.44003599882125854,0.5137501358985901,0.0048693884164094925,0.0008251721155829728,0.016525058075785637,0.0027587241493165493,0.0192501749843359,0.000732688931748271
111,111,0.0010419285390526056,0.013267471455037594,0.004325231537222862,0.045029573142528534,0.0004817394365090877,0.7451481819152832,0.18559464812278748,0.00399364810436964,0.0011175841791555285
112,112,0.015573772601783276,0.005559454672038555,0.0065732295624911785,0.0016537749907001853,0.0005664865020662546,0.03045814484357834,0.7490359544754028,0.18361055850982666,0.0069685946218669415
113,113,0.001699012122116983,0.09586281329393387,0.06521156430244446,0.003800155594944954,0.0005045348661951721,0.062056344002485275,0.7623737454414368,0.004476270638406277,0.004015546292066574
114,114,0.959541380405426,0.001157450838945806,0.0006040968000888824,0.0007081298972479999,0.00032878207275643945,0.0050509716384112835,0.0042543793097138405,0.018228324130177498,0.010126457549631596
115,115,0.0003346205921843648,0.923865556716919,0.06475558876991272,0.008431077934801579,0.0002710002881940454,0.00039788102731108665,0.0009223803062923253,0.0006832596845924854,0.0003386499301996082
116,116,0.0009312842739745975,0.00038865822716616094,0.00017254913109354675,0.0007843194762244821,0.0002191496460000053,0.9957278966903687,0.0005613077664747834,0.0008069861214607954,0.000407878658734262
117,117,0.0033597443252801895,0.0004013987781945616,0.00028244609711691737,0.004686608444899321,0.00014789248234592378,0.9794871211051941,0.0009097799193114042,0.003957087639719248,0.006767958402633667
118,118,0.20826686918735504,0.1562669575214386,0.02074604295194149,0.013469820842146873,0.0030922775622457266,0.08129103481769562,0.02901022508740425,0.026185281574726105,0.46167150139808655
119,119,0.00010978610953316092,0.0001378918532282114,0.00013045257946942002,0.00013689852494280785,4.911933501716703e-05,0.9988631010055542,0.00019801550661213696,0.0002382237435085699,0.0001365798234473914
120,120,0.03311418741941452,0.35959482192993164,0.4685926139354706,0.007362514268606901,0.001984461909160018,0.003995343577116728,0.012298976071178913,0.008810666389763355,0.10424638539552689
121,121,0.002693281276151538,0.5533157587051392,0.3722914457321167,0.05495184287428856,0.0007912404835224152,0.0011711029801517725,0.012409847229719162,0.0008362849475815892,0.0015391686465591192
122,122,0.16791483759880066,0.009236868470907211,0.0017457344802096486,0.0042701782658696175,0.0010168509325012565,0.5068501830101013,0.008801940828561783,0.04698661342263222,0.25317680835723877
123,123,0.0002500335103832185,0.9938649535179138,0.00208880752325058,0.0016813365509733558,0.00019619366503320634,0.000461429706774652,0.0004232193750794977,0.00039867241866886616,0.0006353084463626146
124,124,0.001125614857301116,0.3521796762943268,0.6137425899505615,0.0018513536779209971,0.0032126251608133316,0.005312851630151272,0.004370774608105421,0.017550699412822723,0.000653783034067601
125,125,0.0023646431509405375,0.00542058190330863,0.005540642887353897,0.002471937332302332,0.0007057114271447062,0.16468380391597748,0.8081644773483276,0.004179276060312986,0.006468916777521372
126,126,0.004251234699040651,0.0018105321796610951,0.0021555726416409016,0.0012671807780861855,0.0003888252249453217,0.0587923526763916,0.0029532909393310547,0.925482451915741,0.0028985911048948765
127,127,0.0001767972280504182,0.00020863336976617575,0.00013200384273659438,0.00012665566464420408,5.119577326695435e-05,0.9985254406929016,0.0002990830107592046,0.00034204465919174254,0.00013820327876601368
128,128,0.000959167315158993,0.9612997174263,0.03015425242483616,0.003554045455530286,0.00021745603589806706,0.0005312130670063198,0.0018522460013628006,0.000530446064658463,0.0009014565730467439
129,129,0.00047732642269693315,0.9891250133514404,0.004197281319648027,0.003036200301721692,0.00035429169656708837,0.0008749169646762311,0.0006919189472682774,0.000705768761690706,0.0005372872692532837
130,130,0.0010175782954320312,0.9040631055831909,0.07530470937490463,0.012640734203159809,0.00031020803726278245,0.0006869269418530166,0.0032515523489564657,0.0007847047527320683,0.0019404689082875848
131,131,0.004632612690329552,0.0010184625862166286,0.0005419026128947735,0.0008340926142409444,0.00029990816256031394,0.0224745012819767,0.0016409626696258783,0.9631357192993164,0.005421829875558615
132,132,0.001473204349167645,0.46555203199386597,0.30286797881126404,0.2249518185853958,0.0006352687487378716,0.001127536641433835,0.0016563879325985909,0.0008417794015258551,0.0008940017432905734
133,133,0.0008456890354864299,0.0012063843896612525,0.00047926721163094044,0.0008649422670714557,0.0007542851381003857,0.002984500490128994,0.0014067738084122539,0.9911752939224243,0.0002828694705385715
134,134,0.0006595783634111285,0.8680663704872131,0.10397300869226456,0.00970914214849472,0.014149895869195461,0.0009124518255703151,0.0009019246208481491,0.0010674776276573539,0.0005601021111942828
135,135,0.0007362335454672575,0.9280449151992798,0.021989405155181885,0.046207673847675323,0.00041765900095924735,0.0010406611254438758,0.0005279110046103597,0.0006823803996667266,0.0003532234695740044
136,136,0.03541645407676697,0.0010713841766119003,0.000948758446611464,0.0005819962243549526,0.0003842290607281029,0.025728724896907806,0.001956190448254347,0.001797842443920672,0.9321144819259644
137,137,0.001081456313841045,0.43647289276123047,0.5148712992668152,0.00180028413888067,0.0007629625033587217,0.009892632253468037,0.020936576649546623,0.013338872231543064,0.0008429767331108451
138,138,0.00010693578224163502,0.00015161317423917353,0.00013132493768353015,0.00014380973880179226,5.007239815313369e-05,0.998711347579956,0.0003014066896867007,0.0002658999292179942,0.00013758275599684566
139,139,0.011840500868856907,0.0035279740113765,0.0012567113153636456,0.01758360117673874,0.0005104657611809671,0.8824205994606018,0.04512568563222885,0.0221776831895113,0.015556787140667439
140,140,0.005916639696806669,0.22368144989013672,0.35331371426582336,0.31502872705459595,0.0007698317640461028,0.010752508416771889,0.0717097818851471,0.011885715648531914,0.006941675674170256
141,141,0.0003306580474600196,0.976688802242279,0.013527179136872292,0.007150188088417053,0.0002535387175157666,0.00037573667941614985,0.0006165602244436741,0.0003739509265869856,0.0006834371597506106
142,142,0.00048605422489345074,0.11003635078668594,0.2193639725446701,0.6622686386108398,0.00031621503876522183,0.00410416629165411,0.002504530595615506,0.0005401947419159114,0.00037987696123309433
143,143,0.008744508028030396,0.2600649297237396,0.1022859662771225,0.009265203028917313,0.0016563970129936934,0.069593146443367,0.5166010856628418,0.025696566328406334,0.0060922312550246716
144,144,0.290542870759964,0.0056539359502494335,0.001557031529955566,0.0017678511794656515,0.0020960744004696608,0.3666554093360901,0.011586594395339489,0.30964404344558716,0.010496217757463455
145,145,0.0009477463900111616,0.7322119474411011,0.21095667779445648,0.050681352615356445,0.00044583543785847723,0.0007009335677139461,0.00294881802983582,0.0005828837165609002,0.0005238167359493673
146,146,0.001001915312372148,0.4580651819705963,0.4719187617301941,0.06093878671526909,0.000697731040418148,0.0008363618981093168,0.004492849577218294,0.0007839887402951717,0.0012644180096685886
147,147,0.0004276710678823292,0.00075899827061221,0.00024143468181136996,0.0012634840095415711,0.9959068298339844,0.00028230881434865296,0.00041680323192849755,0.000265162845607847,0.00043726389412768185
148,148,0.013253170996904373,0.0012225799728184938,0.0002923276333604008,0.00033993652323260903,0.0001688609627308324,0.004764878191053867,0.0012172044953331351,0.9782509803771973,0.000490012054797262
149,149,0.001850648084655404,0.32239222526550293,0.04147885739803314,0.6268640756607056,0.0006414748495444655,0.0009933888213708997,0.0033593829721212387,0.001013292814604938,0.0014066078001633286
150,150,0.0010679156985133886,0.9020982384681702,0.07776340842247009,0.013556492514908314,0.0003249506407883018,0.0006255899206735194,0.003060073358938098,0.0010833459673449397,0.0004199411196168512
151,151,0.0017692286055535078,0.5503436923027039,0.4057064354419708,0.019378194585442543,0.0007997797802090645,0.00489816814661026,0.00936637632548809,0.006595544517040253,0.0011426066048443317
152,152,0.0008582063019275665,0.0019352532690390944,0.001497470075264573,0.0005150095093995333,0.000256377796176821,0.004500018898397684,0.0008501008269377053,0.011495399288833141,0.9780921339988708
153,153,0.04007406160235405,0.0018331198953092098,0.0014525102451443672,0.00042089904309250414,0.00036786377313546836,0.018554331734776497,0.0016186191933229566,0.006605903152376413,0.9290726184844971
154,154,0.06362535059452057,0.0014429751317948103,0.0013963518431410193,0.0008761481149122119,0.00038774311542510986,0.022384854033589363,0.018785424530506134,0.8826373219490051,0.008463823236525059
